,FX_EURUSD,FX_GBPUSD,RATES_USD_2Y,RATES_USD_10Y
2020-01-10,-0.6708795025617803,0.2766189483979913,0.011711362484692941,-0.04079018655553551
2020-01-17,-0.681592808373206,0.2643977250250186,0.013776261585457661,-0.04023320501631779
2020-01-24,-0.6782101995748171,0.26167601727198403,0.017128954449074113,-0.04298482870412474
2020-01-31,-0.668739475148958,0.27103075387563974,0.016502476628416442,-0.043727294346985905
2020-02-07,-0.666672487699332,0.27513465743132376,0.01252482322721391,-0.0456680316421304
2020-02-14,-0.6862662106574495,0.24641585284061443,0.019076518829834178,-0.048241417672101855
2020-02-21,-0.6784080515435036,0.26119171061688035,0.01732378112076513,-0.04307645671885103
2020-02-28,-0.6849026179933543,0.2466620543049264,0.020042295619275067,-0.04839303208244426
2020-03-06,-0.6811200797141213,0.26474916483948685,-0.01635539530282683,-0.037775360143565154
2020-03-13,-0.6586462365354502,0.27312145194761156,-0.02293653456627398,-0.04529577695066428
2020-03-20,-0.7283902586403668,0.19046786794574236,-0.06482932076315896,-0.016312552650731976
2020-03-27,-0.7828956819132499,0.13368365904146917,-0.0708610231820523,-0.012559635863228568
2020-04-03,-0.6874483731068599,0.22531568599894403,-0.0670684139731014,-0.020167526921094543
2020-04-10,-0.6766100659535562,0.2484074135066947,-0.05446459782818495,-0.02051792271156412
2020-04-17,-0.6646178390325282,0.2592075558723323,-0.07060994693696586,-0.0055646581581735724
2020-04-24,-0.6636910964960858,0.2631823630441469,-0.06394711288783121,-0.009179427571936016
2020-05-01,-0.6776098529032875,0.24897103492572467,-0.05590231270673709,-0.017516799464250696
2020-05-08,-0.6536111169664031,0.2705679644862935,-0.06635799298939388,-0.009462925557909585
2020-05-15,-0.6625612432238088,0.26231453480424755,-0.07384609770866564,-0.0012781242632779967
2020-05-22,-0.6764383563794234,0.24438441201193398,-0.07068097937847456,-0.008496252230168087
2020-05-29,-0.6804696518784059,0.2254161241017852,-0.08324895702563598,-0.010865266994173041
2020-06-05,-0.6697458863895697,0.22738816521710983,-0.09061455038482952,-0.012251398008490833
2020-06-12,-0.5875264065349677,0.25850015663684345,-0.12781302540417658,0.026160411424012316
2020-06-19,-0.6236025047945218,0.2597504672225571,-0.11318168528464946,0.003465342698271608
2020-06-26,-0.6428881812842856,0.24253168078015133,-0.11308467832163373,0.0014954596139293461
2020-07-03,-0.6448771612300741,0.23937722445797033,-0.11109092084295835,-0.004654693468997119
2020-07-10,-0.6343387903343904,0.24762838946666416,-0.11505963277075829,0.0029731874281869156
2020-07-17,-0.6244386402112367,0.26548306586109977,-0.10960027304798607,-0.00047802087967733137
2020-07-24,-0.6212639921613888,0.24621122031718212,-0.1306742451033253,-0.001850542418103746
2020-07-31,-0.5837522739045631,0.25201647737542526,-0.14814350144840738,-0.016087747271604343
2020-08-07,-0.5074518616581366,0.31117609103570115,-0.16222942772633045,-0.019142619579831658
2020-08-14,-0.5066568142274788,0.3144948166240773,-0.16008959367314776,-0.01875877547529606
2020-08-21,-0.5135834696211218,0.3083285382992666,-0.16792574684260356,0.010162245237008061
2020-08-28,-0.5092041642025716,0.3313327856843876,-0.15274793951466026,-0.00671511059838045
2020-09-04,-0.50678665100681,0.32684833602850394,-0.15271429587817642,0.013650717086509714
2020-09-11,-0.5053300172177051,0.3354097724170454,-0.1484958375675099,0.010764372797739459
2020-09-18,-0.523628829994258,0.24156087685519273,-0.231071550302201,-0.0037387428483484316
2020-09-25,-0.5108146588965221,0.2850581393678376,-0.20013806999205982,0.003989131743580524
2020-10-02,-0.561370771836241,0.2565128007237424,-0.1814916072645033,-0.0006248201755134268
2020-10-09,-0.5331314827205186,0.2771445880806222,-0.1832022105724726,0.0065217186263865435
2020-10-16,-0.5137987143374317,0.28301636344604997,-0.1841513122272938,0.01903360998922454
2020-10-23,-0.5289190524955448,0.2812990316396951,-0.17332580921669338,0.01645610664806659
2020-10-30,-0.49100428071213076,0.30326674635372153,-0.1790122830878789,0.026716689846268907
2020-11-06,-0.5086280920411695,0.2873744655432237,-0.17057324523441283,0.03342419718119387
2020-11-13,-0.48646974107153707,0.3171557147244084,-0.17223216032238503,0.024142383881669574
2020-11-20,-0.48210013338469,0.3122858516977807,-0.17400039523611857,0.03161361968141085
2020-11-27,-0.4755756566637347,0.3307623907352593,-0.16936744407604307,0.024294508524962927
2020-12-04,-0.4636185767522886,0.3425514778682268,-0.16794877928957633,0.025881166089908123
2020-12-11,-0.36905894073216267,0.3523932885948209,-0.2240604355276957,0.054487335145320594
2020-12-18,-0.351278875778677,0.33544431827226173,-0.25665656229472594,0.056620243654335434
2020-12-25,-0.326865669591919,0.3717827556885831,-0.24187178004910034,0.05947979467039766
2021-01-01,-0.36529678726784476,0.3650833407694301,-0.21708082733245948,0.052539044630265534
2021-01-08,-0.3815623640493065,0.37544076989250047,-0.19602033387334147,0.0469765321848516
2021-01-15,-0.32101191110939536,0.35708538410199425,-0.24147672729904238,0.08042597748956799
2021-01-22,-0.3800642320050427,0.3607614472429247,-0.19440154566163168,0.0647727750904009
2021-01-29,-0.37928707346394425,0.36553750023273773,-0.1919865743022593,0.06318885200105884
2021-02-05,-0.3914202442043434,0.3611955864389394,-0.1845468717144144,0.06283729764230278
2021-02-12,-0.41675261482357867,0.34985483354892954,-0.16995622262037896,0.06343632900711288
2021-02-19,-0.37916780739483763,0.3664137124191751,-0.185583539689541,0.06883494049644617
2021-02-26,-0.38907311458561716,0.3662770868689807,-0.1735393305836365,0.07111046796176566
2021-03-05,-0.37093137012822935,0.3677608952752932,-0.1820520777313366,0.0792556568651408
2021-03-12,-0.3961372308381227,0.3539276124743463,-0.17103435909497064,0.07890079759256034
2021-03-19,-0.3931777736653364,0.3560869497113588,-0.1695832020624794,0.08115207456082532
2021-03-26,-0.39899585886365285,0.3491466366577497,-0.16818100098009356,0.08367650349850372
2021-04-02,-0.4220104288257452,0.33864554700665844,-0.16150625986666856,0.07783776430092777
2021-04-09,-0.42381498921388655,0.34349350583527916,-0.15630053413324657,0.07639097081758783
2021-04-16,-0.39189670528575504,0.33977582808136536,-0.1812728623993656,0.08705460423351381
2021-04-23,-0.3852444626452594,0.34815562230903385,-0.1829502321726973,0.08364968287300945
2021-04-30,-0.3784023454792149,0.3531585794766854,-0.18453160035152463,0.08390747469257494
2021-05-07,-0.3560177892373655,0.3595653381393185,-0.19326237697960164,0.09115449564371432
2021-05-14,-0.3691848356524975,0.35589774886552983,-0.1881732213393224,0.0867441941426503
2021-05-21,-0.3746957086304572,0.36403702130179116,-0.17825740440944088,0.08300986565831074
2021-05-28,-0.3454794208206881,0.37795694173261524,-0.18876777736187703,0.08779586008481971
2021-06-04,-0.35578441704590963,0.3782541526928915,-0.1826549023054726,0.08330652795572618
2021-06-11,-0.3658773689254174,0.37185047660733744,-0.18082453276245702,0.08144762170478818
2021-06-18,-0.36416524707964315,0.3841052841033164,-0.177626492265756,0.07410297655128455
2021-06-25,-0.42794035878485387,0.3636329349615024,-0.15050496213947848,0.057921744114165154
2021-07-02,-0.4203591277531391,0.3598111878022971,-0.1558733855544841,0.0639562988900797
2021-07-09,-0.4350881090961851,0.3507976897054872,-0.15466793433230935,0.05944626686601845
2021-07-16,-0.43910657943644027,0.355612440285596,-0.15077609328202604,0.05450488699593758
2021-07-23,-0.4515491240980739,0.36084833029067154,-0.14074224567739857,0.04686029993385602
2021-07-30,-0.4554221877736169,0.3560516535457078,-0.14105765243790638,0.04746850624276885
2021-08-06,-0.4412835840231629,0.37105302353609687,-0.14195221334392139,0.04571117909681903
2021-08-13,-0.44699242058901356,0.3652125343940943,-0.13983502896017513,0.047960016056716945
2021-08-20,-0.46362219801204874,0.3575996910680649,-0.1344372074731249,0.04434090344676145
2021-08-27,-0.473014689394932,0.3462046927947901,-0.13733065652799825,0.04344996128227968
2021-09-03,-0.45845970479591414,0.3495653030889061,-0.1435618194064215,0.04841317270875826
2021-09-10,-0.43960575624983217,0.3590014222913458,-0.1495581986985644,0.051834622760257576
2021-09-17,-0.44819462822981765,0.35786838267045235,-0.1437019350081237,0.05023505409160645
2021-09-24,-0.45525148521443276,0.3534185593838174,-0.14103201680500008,0.05029793859674975
2021-10-01,-0.4561765866554794,0.34626214181572257,-0.14314706526941295,0.05441420625938501
2021-10-08,-0.4741632400062079,0.32885886363322214,-0.14204279586978638,0.054935100490783526
2021-10-15,-0.47291640545592795,0.33511157403540925,-0.13557364806562228,0.05639837244304045
2021-10-22,-0.47681991960734216,0.3434354492966531,-0.12951760906773277,0.050227022028271895
2021-10-29,-0.4732873082897261,0.35142989704107064,-0.12525997897787908,0.050022815691324024
2021-11-05,-0.4717007892166062,0.35840605642631457,-0.12559118059013225,0.044301973766946875
2021-11-12,-0.4865528421400366,0.3406364624019899,-0.1292821958731144,0.043528499584859055
2021-11-19,-0.5060723000907734,0.32715973755940964,-0.12292070207442472,0.04384726027539223
2021-11-26,-0.5148541514032257,0.3360946111588449,-0.11083671084262502,0.03821452659530463
2021-12-03,-0.5337764030632658,0.3258853044996418,-0.10585203615924797,0.03448625627784463
2021-12-10,-0.5500539154434263,0.33395845343750447,-0.09865387219809318,0.01733375892097593
2021-12-17,-0.5502731317061748,0.32391541990520817,-0.10247004909991227,0.023341399288704715
2021-12-24,-0.5482896245662299,0.33466207853904295,-0.09851642134830382,0.018531875546423358
2021-12-31,-0.544221985767582,0.33923921671752316,-0.09527520150516196,0.02126359600973272
2022-01-07,-0.5424986227861995,0.3455062125007477,-0.09125841926134733,0.02073674545170524
2022-01-14,-0.539343438457986,0.3430188672311574,-0.08931873898320458,0.0283189553276519
2022-01-21,-0.5276169534404572,0.3657503442766475,-0.08383918188429919,0.022793520398596154
2022-01-28,-0.5493914481749145,0.35674405441530904,-0.07572591619519597,0.018138581214580337
2022-02-04,-0.5874780493249591,0.3420441852435512,-0.060756066977688705,0.009721698453800956
2022-02-11,-0.5550185309784703,0.3702406855315822,-0.0630905812805166,0.011650202209431009
2022-02-18,-0.5852791773890353,0.37123262397296614,-0.03352907642494765,-0.00995912221305093
2022-02-25,-0.5834619897270238,0.3749540707023847,-0.035582879405051344,-0.006001060165540214
2022-03-04,-0.6156451092406128,0.3484709167713155,-0.027687525366734484,-0.008196448621337386
2022-03-11,-0.6191069394450843,0.34403189851930566,-0.016479244795085255,-0.02038191724052467
2022-03-18,-0.6637877991537163,0.3130458417279903,-0.0009716427702091814,-0.022194716348084106
2022-03-25,-0.6437872164850114,0.3005127842771248,0.023411146550006427,-0.03228885268785745
2022-04-01,-0.640982508685154,0.2968385390583106,0.03634846690386162,-0.02583048535267371
2022-04-08,-0.6153364754828983,0.2619906658413565,0.07115747874836567,-0.05151537992737957
2022-04-15,-0.6535660922779616,0.2779458509289758,0.045447460285743,-0.023040596507319634
2022-04-22,-0.670347605047154,0.2934962947970402,0.027587405104300952,-0.008568695051505001
2022-04-29,-0.6578772421894327,0.2683256276630642,0.05293977700862123,-0.020857353138881925
2022-05-06,-0.711890898626837,0.21554017672910156,0.051889619047181194,-0.02067930559688022
2022-05-13,-0.757464418835966,0.19448949177564853,0.04481867851949209,-0.003227410868893489
2022-05-20,-0.758763531080495,0.19062773352075407,0.04045831400369192,-0.010150421395058905
2022-05-27,-0.7157986018271937,0.20756448542975034,0.053269271625034864,-0.023367641118021188
2022-06-03,-0.7100171210588814,0.23107818095672272,0.04162637853465324,-0.017278319449742726
2022-06-10,-0.7209767598419594,0.21033989028031816,0.05455167927563896,-0.01413167060208351
2022-06-17,-0.7075575139499743,0.18957306994658085,0.07861128682807504,-0.024258129275369956
2022-06-24,-0.7240965940420849,0.16438234118298756,0.08686592592743626,-0.024655138847491466
2022-07-01,-0.7419235089287413,0.15010768575294572,0.08168360897222816,-0.026285196346084765
2022-07-08,-0.7512385596446512,0.14010463787248975,0.07483858082223353,-0.03381822166062546
2022-07-15,-0.7413657991616296,0.15695023038575776,0.07176961957392214,-0.029914350878690616
2022-07-22,-0.7433567292186934,0.13918933999251898,0.07807699019793718,-0.03937694059085045
2022-07-29,-0.7308230150186522,0.13830505062209705,0.08320008624436917,-0.04767184811488164
2022-08-05,-0.7007211096049435,0.19248578313894735,0.06564275249634535,-0.04115035475976394
2022-08-12,-0.6903262702975351,0.16309063070515276,0.09287232545198477,-0.05371077354532747
2022-08-19,-0.6875866679540663,0.15591373910779888,0.09954804036289659,-0.05695155257523823
2022-08-26,-0.7244799678038266,0.14711951933230935,0.0846404082599817,-0.04376010460388244
2022-09-02,-0.7268375155275744,0.14170296958734938,0.08701884617820191,-0.04444066870687438
2022-09-09,-0.7954985983876897,0.059977596142078704,0.10124899185571433,-0.04327481361451736
2022-09-16,-0.8137809490460624,0.010846448955774482,0.1254907417993577,-0.04988186019880538
2022-09-23,-0.7738194323905588,-0.02403358805166356,0.14390631104100918,-0.058240668516768235
2022-09-30,-0.7464260838612875,-0.045557181068157024,0.14977732858040968,-0.05823940649014576
2022-10-07,-0.7237605013264908,-0.08473704073239839,0.14397077408368544,-0.04753168385742538
2022-10-14,-0.7357826777250908,-0.07202711552201714,0.14506776046412798,-0.04712244628876415
2022-10-21,-0.7883649899176547,-0.012121370562306184,0.15080556697404646,-0.048708072545992714
2022-10-28,-0.7600671065136441,-0.06485001073847138,0.14365280331024294,-0.0314300794376415
2022-11-04,-0.7812884300663668,0.013409205068285827,0.15884005069149937,-0.04646231417384791
2022-11-11,-0.7480806988446314,-0.041709207205055505,0.1622082087810276,-0.04800188516928558
2022-11-18,-0.7089052633705167,-0.0002562420025627442,0.20992537027191444,-0.0809131243550061
2022-11-25,-0.6137311895728437,-0.03649168380529988,0.24834434610968426,-0.10143278051217217
2022-12-02,-0.6137541624853805,0.09148884057129372,0.20433879640839936,-0.09041820053492645
2022-12-09,-0.5881126263223518,0.10563649044741673,0.2069331545483306,-0.09931772868190068
2022-12-16,-0.5849971486578266,0.07825723239110857,0.22968885986262363,-0.10705675908844127
2022-12-23,-0.592692120513679,-0.005830867102896588,0.27253797514637995,-0.1289390372370444
2022-12-30,-0.5286351792062025,-0.08752202346727359,0.27385647426126086,-0.10998632306526315
2023-01-06,-0.4584299859424675,-0.13686524370682054,0.29512872482132185,-0.10957604552939022
2023-01-13,-0.5131129250610258,-0.11092421061748685,0.25664008098574964,-0.11932278333573773
2023-01-20,-0.28659125483169146,-0.2143918122541744,0.3388476984975158,-0.16016923441661837
2023-01-27,-0.5322554138482797,0.004172284099657512,0.31664847734198276,-0.14692382471008003
2023-02-03,-0.4603545159551804,-0.04196735603343277,0.3417098019157302,-0.15596832609565672
2023-02-10,-0.2621039771902865,-0.2150096728514784,0.3563877989449124,-0.16649855101332267
2023-02-17,-0.3566928653431215,-0.15912498859945196,0.33647478353911026,-0.14770736251831634
2023-02-24,-0.3297939297952096,-0.20014877720969948,0.32828555647316954,-0.14177173652192143
2023-03-03,-0.39878125182086116,-0.13185712269105232,0.3300388593611106,-0.13932276612697606
2023-03-10,-0.3315078722557716,-0.1859748871138467,0.33806631428042744,-0.14445092634995418
2023-03-17,-0.3774056980230285,-0.17002676292783614,0.3058159605916155,-0.14675157845751982
2023-03-24,-0.6858934218380006,0.11096010983984035,0.13940709645832916,-0.06373937186382991
2023-03-31,-0.6590578553006662,0.08308942838569787,0.17943787115259247,-0.07841484516104347
2023-04-07,-0.6022474995022685,0.09034924570865606,0.2119854156736404,-0.09541783911543508
2023-04-14,-0.595744575777585,0.11634803062080463,0.19503562228785573,-0.09287177131375446
2023-04-21,-0.5547729073148855,0.08502002340642295,0.2519025706244358,-0.10830449865425586
2023-04-28,-0.5732098893047826,0.08021990546184216,0.24248074168784647,-0.10408946354552875
2023-05-05,-0.5585972432678667,0.07806081465073263,0.24808016763415594,-0.11526177444724461
2023-05-12,-0.5735549985799587,0.15958464844719594,0.1861464671586904,-0.08071388581415477
2023-05-19,-0.5909891375590528,0.16734317739927082,0.16759064516392222,-0.07407703987775414
2023-05-26,-0.5979219846408559,0.17325664424904663,0.1629565934498825,-0.065864777660215
2023-06-02,-0.5906855644566771,0.1480793258203879,0.18439428535388253,-0.07684082436905255
2023-06-09,-0.5612709355349751,0.21168939071933737,0.15600198048193847,-0.07103769326374917
2023-06-16,-0.5505754270937943,0.2158003373560979,0.16150437815013188,-0.07211985739997577
2023-06-23,-0.5020503958592804,0.24156882594259377,0.17655156499372907,-0.07982921320439676
2023-06-30,-0.4958482138110112,0.22428325258613227,0.19099631963225544,-0.08887221397060116
2023-07-07,-0.504926778642663,0.20253450909722334,0.19929750873369892,-0.09324120352641478
2023-07-14,-0.5070757109559321,0.2522279040597486,0.17463533244216212,-0.06606105254215736
2023-07-21,-0.40683086220620107,0.30560066851505735,0.20149673928404638,-0.0860717299946952
2023-07-28,-0.4099395500609886,0.2435237136990562,0.2406066708940909,-0.10593006534586441
2023-08-04,-0.46824378597136157,0.25856014032555363,0.193958632941028,-0.07923744076205672
2023-08-11,-0.4961767304220154,0.251491442813209,0.18792279818878996,-0.06440902857598564
2023-08-18,-0.47994740862877333,0.23059148383219957,0.21938608842814822,-0.07007501911087886
2023-08-25,-0.5119346764423929,0.2819431171415484,0.1606526914138484,-0.04546951500221038
2023-09-01,-0.5185433994271533,0.24970507388473764,0.175951129469817,-0.05580039721829195
2023-09-08,-0.5205682172350071,0.26940914295349044,0.16098156913168044,-0.04904107067982184
2023-09-15,-0.5468870609612254,0.24375873982254948,0.1608198484141035,-0.0485343508021216
2023-09-22,-0.560952722160582,0.23749271315983214,0.15730564681811757,-0.04424891786146837
2023-09-29,-0.5650182275598199,0.19844548422237093,0.18929380385925465,-0.047242484358554646
2023-10-06,-0.6124145249672153,0.20776331178990787,0.15849127472340127,-0.021330888519475528
2023-10-13,-0.6264022284939554,0.21549939624054917,0.15314543211112525,-0.004952943154370224
2023-10-20,-0.6189015664833689,0.20893998660265453,0.15401259145434165,-0.01814585545963506
2023-10-27,-0.6349289652317238,0.18544960612779215,0.16555817117764493,0.014063257462839011
2023-11-03,-0.6432624208712271,0.19383647648860924,0.15366201652896605,0.009239086111197623
2023-11-10,-0.6372426088237803,0.19112010232289892,0.16082169601961738,-0.010815592833703471
2023-11-17,-0.6073615113582252,0.17737430299601456,0.19138714312080674,-0.02387704252495335
2023-11-24,-0.5521589051396066,0.19981992423389114,0.21388081014638832,-0.03414036048011389
2023-12-01,-0.5255215251004302,0.23759613746617295,0.20513789501477223,-0.03174444241862473
2023-12-08,-0.558081727646995,0.2823952834679008,0.13685186221788237,-0.022671126667221757
2023-12-15,-0.5594288322867319,0.27959513313932927,0.13227410691037594,-0.028701927663562745
2023-12-22,-0.5153939725053478,0.2896712136328854,0.1482484664820316,-0.046686347379735114
2023-12-29,-0.5350330828289972,0.2640993058670966,0.15771445350835103,-0.04315315779555511
2024-01-05,-0.5257965478668232,0.2722065479706986,0.16143215206261607,-0.04056475209986207
2024-01-12,-0.5442949024839112,0.28266778822544825,0.14235780148018318,-0.030679507810457394
2024-01-19,-0.559922672456861,0.3144837099455952,0.10971542509328795,-0.01587819250425596
2024-01-26,-0.563314793642518,0.31160068043385963,0.11051562403791672,-0.014568901885705723
2024-02-02,-0.5736246838514395,0.316340934120362,0.09966767564630365,-0.010366706381894785
2024-02-09,-0.5572156052250348,0.31253180586741736,0.10790727777424111,-0.02234531113330667
2024-02-16,-0.5746189053635867,0.2993324652138454,0.1078667694073083,-0.018181860015259507
2024-02-23,-0.5680769046730559,0.2975255252039795,0.11671192273502887,-0.017685647387935703
2024-03-01,-0.5498931301438651,0.3029879298660183,0.12372599049837787,-0.023392949491738656
2024-03-08,-0.5673372508651132,0.29596109868458204,0.11574071855322314,-0.02096093189708166
2024-03-15,-0.5294006282449181,0.3228383170569708,0.12140375031987719,-0.026357304378234
2024-03-22,-0.5311911442455484,0.3197744400146517,0.12629940414513446,-0.02273501159466566
2024-03-29,-0.5512092156561721,0.2988909150388938,0.12628689127710918,-0.023612978027824964
2024-04-05,-0.5628930992478155,0.29625717034904003,0.11697399880969767,-0.02387573159344671
2024-04-12,-0.5519579526961622,0.30308859795618354,0.12753340063026317,-0.017420048717391102
2024-04-19,-0.5638338439483291,0.2966444054738353,0.12287577813133434,-0.016645972446501178
2024-04-26,-0.5813929673298887,0.28333158440109485,0.12286790513493673,-0.012407543134079798
2024-05-03,-0.5678049872891203,0.2955861838089292,0.12963766664116452,-0.006971162260785951
2024-05-10,-0.5708266622917533,0.29688953821519765,0.11960521267961666,-0.012678586813432553
2024-05-17,-0.5577351198063338,0.2829527774225114,0.14061345305570822,-0.018698649715446446
2024-05-24,-0.5306869204443367,0.3085737021466107,0.1379952760787175,-0.02274410133033522
2024-05-31,-0.5314054756145729,0.31660173841647477,0.128647142346102,-0.023345643622850347
2024-06-07,-0.5324870119039009,0.3290738879588819,0.12270472626231606,-0.015734373874901016
2024-06-14,-0.5154901371896997,0.33307703682054524,0.1294072004259854,-0.022025625563769777
2024-06-21,-0.5525820326582526,0.3250202836318421,0.09818953681407369,-0.024208146895831607
2024-06-28,-0.5621045212223954,0.3125088682258956,0.10198545006059113,-0.023401160491117946
2024-07-05,-0.567873952638553,0.3166675712056867,0.09955877702442048,-0.015899699131339762
2024-07-12,-0.5527595818774327,0.3309213694065263,0.10033883322959469,-0.01598021548644646
2024-07-19,-0.5428828244377347,0.3571066733111939,0.08666808417454401,-0.013342418076527428
2024-07-26,-0.537203204826655,0.36445597707668187,0.08793913461813581,-0.010401683478527239
2024-08-02,-0.5603631309876951,0.35158051851576666,0.08116151892825284,-0.006894831568285424
2024-08-09,-0.6064785938774112,0.318456668162864,0.0637633038480022,-0.01130143411172248
2024-08-16,-0.5882997021028429,0.3154383843543067,0.08412372920417499,-0.01213818433867532
2024-08-23,-0.5667366134575141,0.3308830178591464,0.08575438321950955,-0.016625985463829797
2024-08-30,-0.5390023450203703,0.37400433395698185,0.07542193554535101,-0.011571385477296954
2024-09-06,-0.5451544161861253,0.38960925203724517,0.06225892175523693,-0.002977410021392586
2024-09-13,-0.5540625895005155,0.3879125700717776,0.054759743694957765,-0.0032650967327490857
2024-09-20,-0.5664391852436226,0.3802777101035201,0.05048964880388291,-0.0027934558489744574
2024-09-27,-0.5469524950894927,0.40420865624223273,0.044236872278628166,0.004601976389646366
2024-10-04,-0.5377624144471168,0.4172677223307355,0.03911868750682484,0.005851175715322884
2024-10-11,-0.5520916984449228,0.3912504428559102,0.054756971262141046,0.0019008874370259553
2024-10-18,-0.5638101021213775,0.3823645111034331,0.04641064284443695,0.007414743930752461
2024-10-25,-0.5759215115369194,0.37565884634857133,0.041937349682504156,0.00648229243200521
2024-11-01,-0.5712837417176176,0.37385402608470175,0.04494310952906403,0.009919122668616496
2024-11-08,-0.564534986667795,0.36718746827732823,0.05312084275353725,0.015156702301339574
2024-11-15,-0.5683376248126571,0.3753112589991205,0.0503074908935292,0.006043625294693154
2024-11-22,-0.6017843155729761,0.3448724194153827,0.043267105730535604,0.01007615928110575
2024-11-29,-0.61074843965515,0.33617889892904895,0.047068419845975575,0.006004241569825497
2024-12-06,-0.6073322541643912,0.3453013066909198,0.04439679993730683,0.002969639207382197
2024-12-13,-0.6022471849847947,0.352031667190463,0.04314654358833485,0.002574604236407349
2024-12-20,-0.6040904684047758,0.34839992936819175,0.038248610247821724,0.009260991979210653
2024-12-27,-0.6184484670662034,0.3322757381123259,0.035902073497260906,0.013373721324209682
2025-01-03,-0.610936010960472,0.33565182853552794,0.03380796204805005,0.01960419845595006
2025-01-10,-0.6288077419574077,0.32268762891075264,0.030476714145392995,0.018027914986446642
2025-01-17,-0.6303903921466397,0.31231608694331625,0.03292699017639432,0.024366530733649694
2025-01-24,-0.6456762908192364,0.29854689978045346,0.03443675621136293,0.021340053188947144
2025-01-31,-0.6297939866893915,0.31033122386878037,0.035612128631302434,0.024262660810525725
2025-02-07,-0.624427241457132,0.3218171891133233,0.032038365780934816,0.02171720364861001
2025-02-14,-0.6246145924137094,0.3230917592105597,0.0394151931632488,0.01287845521248209
2025-02-21,-0.6109928546303419,0.3371947614392049,0.038520587453005926,0.01329179647744728
2025-02-28,-0.6024723653364888,0.34888662612067317,0.03543601046852221,0.013204998074315596
2025-03-07,-0.6200640462246698,0.34019832091364416,0.02936605401827876,0.010371578843407123
2025-03-14,-0.5708528964191398,0.3726289094658621,0.03559241535010023,0.020925778764897908
2025-03-21,-0.5591784360480051,0.3819151752779018,0.039500749835789904,0.01940563883830341
2025-03-28,-0.5621272210946996,0.381855681409553,0.03675535056130899,0.019261746934438377
2025-04-04,-0.5684610901401302,0.3794681805390434,0.030184260605683026,0.02188646871514339
2025-04-11,-0.5444966336370715,0.39822630263813247,0.03857896363140691,0.018698100093389156
2025-04-18,-0.47874866544815103,0.4071915741996383,0.053516894375025006,0.06054286597718567
2025-04-25,-0.4436216706807972,0.455612246090663,0.045704521629899526,0.05506156159864043
2025-05-02,-0.4598182592675734,0.45781132415993825,0.03498220021513537,0.04738821635735297
2025-05-09,-0.474883692232926,0.44644205861415465,0.037474233371903386,0.04120001578101613
2025-05-16,-0.4890828795855532,0.43537160678402326,0.03664980830985602,0.03889570532056748
2025-05-23,-0.48924736038426914,0.4400731777457053,0.03675044567196794,0.03392901619805762
2025-05-30,-0.4670557011613453,0.4585945668918021,0.03438123389330463,0.039968498053547935
2025-06-06,-0.44976801529439814,0.47455439581248066,0.03422472347419622,0.041452865418925115
2025-06-13,-0.4229572940916212,0.493063086429962,0.04211909803537448,0.04186052144304229
2025-06-20,-0.3736353580994391,0.5269951520828248,0.05250385698236299,0.046865632835373074
2025-06-27,-0.40257398448974646,0.4991846272528748,0.049029715894699025,0.049211672362679613
2025-07-04,-0.3569437700385622,0.548410949710495,0.038870447036697585,0.055774833214245284
2025-07-11,-0.28108779934835465,0.589226621504106,0.06612150970867217,0.06356406943886726
2025-07-18,-0.3068204960017493,0.5645628795625544,0.05797679313956564,0.07063983129613047
2025-07-25,-0.3373516007796483,0.5321661950667486,0.054907020549149914,0.07557518360445317
2025-08-01,-0.22810831442596025,0.6023821409716025,0.08384750199327615,0.08566204260916137
2025-08-08,-0.4432122924903021,0.4539172741787137,0.04416779050980182,0.058702642821182476
2025-08-15,-0.3243842331027299,0.5416055333510533,0.06250939354668042,0.07150083999953634
2025-08-22,-0.3568311159485248,0.5314853738850118,0.04357142155653695,0.0681120886099264
2025-08-29,-0.36813068658221215,0.5149990586352526,0.0453421539370984,0.07152810084543682
2025-09-05,-0.3475239485910971,0.5379978841764493,0.036100073353332714,0.07837809387912077
2025-09-12,-0.3615444421520378,0.5249222639683866,0.04181821725107951,0.07171507662849609
2025-09-19,-0.33311595987118314,0.5547301712869743,0.05344563481669167,0.058708234025150755
2025-09-26,-0.2745480470031794,0.5868449680882462,0.055272406149219855,0.08333457875935445
2025-10-03,-0.31504351326878816,0.532821259762089,0.06129783383076172,0.09083739313836098
2025-10-10,-0.29892726630127564,0.5593638265186374,0.05994574405457926,0.0817631631255077
2025-10-17,-0.3989592807783031,0.4884522435873967,0.04984691369259456,0.06274156194170573
2025-10-24,-0.33712774916903127,0.5408224304876099,0.0493582066092627,0.07269161373409609
2025-10-31,-0.3715010969288401,0.5063350325289983,0.05258595309753329,0.0695779174446283
2025-11-07,-0.3551724002588913,0.48235368187852606,0.07687358871050835,0.08560032915207437
2025-11-14,-0.37682822253778947,0.47056061780916497,0.06268758457973131,0.08992357507331433
